query,context,label
비뇨생식기관 및 항문용약이란?,"비뇨기계와 생식기, 항문 부위의 질환을 치료하거나 예방하는 데 사용되는 약물로, 감염, 염증, 기능 이상 개선에 사용됩니다.",1.0
효소제제,"외용 표준제조기준 제제는 식약처가 고시한 기준에 따라 조제되는 피부 또는 점막에 적용하는 외용 약품으로, 피부 질환 완화, 소독, 진통 등의 목적에 따라 다양한 성분과 제형으로 구성됩니다.",0.0
혈관보강제,"혈관벽의 강도를 높이고 탄력성을 유지하거나 개선하여 정맥류, 치질, 순환장애 등을 완화하는 데 사용되는 약물입니다.",1.0
지혈제의 정의가 뭐야?,"지혈제는 출혈을 억제하거나 멈추게 하기 위한 약물로, 국소 지혈제(피브린제, 젤라틴 스펀지) 및 전신 작용 지혈제(비타민 K, 트라넥삼산 등)로 구분되며, 수술, 외상, 지혈장애 등에 사용됩니다.",1.0
기타의 진단용약 관련 약 알려줘,"기타의 진단용약은 영상 촬영, 생리 기능 측정, 감염 여부 판별 등 다양한 의학적 진단을 보조하기 위해 사용되는 약물 또는 시약 중 기존의 X선조영제, 면역검사용 시약 등 특정 분류에 속하지 않는 제제를 포함합니다. 이들 약물은 체내 특정 조직이나 대사 과정, 면역 반응 등을 시각화하거나 정량화하는 데 사용되며, 인체 내에 일시적으로 투여되어 검사의 민감도와 특이도를 향상시키는 역할을 합니다. 예시로는 특정 호르몬 반응 검사를 위한 자극제, 정맥경화 검사에 쓰이는 염료, 생체 지표 반응 측정을 위한 기능성 시약 등이 있습니다.",1.0
주로 악성종양에 작용하는 것은 언제 써?,"‘주로 악성종양에 작용하는 것’에 해당하는 의약품은 암세포의 성장, 분열, 복제를 억제하거나 파괴하여 악성종양(암)을 치료하는 데 사용되는 항암제를 포함합니다. 이 분류는 항대사제, 알킬화제, 세포독성 항생제, 미세소관 억제제, 표적항암제 등 다양한 기전의 항암제를 포괄하며, 일반적으로 세포 주기에 영향을 주어 빠르게 분열하는 암세포를 선택적으로 공격합니다. 대표적인 약물로는 시스플라틴, 독소루비신, 파클리탁셀, 젬시타빈 등이 있으며, 고형암 및 혈액암(백혈병, 림프종 등)의 치료에 사용됩니다.",1.0
안과용제의 정의가 뭐야?,"안과용제는 눈에 직접 적용하여 안구 질환을 치료하거나 증상을 완화하기 위해 사용하는 의약품으로, 점안제, 안연고, 안세척제, 삽입제 등의 형태로 제공됩니다. 주요 용도에는 결막염, 각막염, 안구건조증, 녹내장, 알레르기성 안질환, 감염증, 외상 후 염증, 수술 전후 관리 등이 포함되며, 항생제, 항바이러스제, 항염증제(스테로이드 및 비스테로이드), 점액 안정화제, 항히스타민제, 인공눈물 등이 사용됩니다. 안과용제는 약물의 흡수율, 국소 자극 가능성, 감염 예방 등을 고려하여 무균 조건으로 제조되며, 사용 시 오염 방지를 위한 주의가 필요합니다.",1.0
발한제의 효능은?,"체온 조절 및 해열 목적 등으로 땀의 분비를 유도하는 약물로, 전통적인 감기 치료 또는 독소 배출에 사용될 수 있습니다.",1.0
칼슘제이란?,"칼슘제는 체내 칼슘 결핍을 예방하거나 치료하기 위해 사용되는 의약품으로, 주로 골다공증, 성장기 어린이의 칼슘 보충, 임신·수유기 여성의 영양 보충, 저칼슘혈증 치료 등에 사용됩니다. 칼슘은 뼈와 치아 형성뿐 아니라 근육 수축, 신경 전달, 혈액 응고 등 생리적 기능에 필수적인 무기질로, 칼슘제에는 탄산칼슘, 구연산칼슘, 글루콘산칼슘 등이 사용되며 흡수율과 위장관 부작용 여부에 따라 제형이 다양합니다. 비타민 D와 병용 투여 시 칼슘 흡수를 높일 수 있으며, 고칼슘혈증이나 신장결석 병력이 있는 환자에게는 사용에 주의가 필요합니다.",1.0
주로 그람양성,"정장제는 장내 미생물 균형 회복, 장운동 정상화, 변비·설사 등의 소화기 증상을 개선하는 약물로, 유산균제제, 지사제, 섬유소 기반 약물 등이 포함됩니다.",0.0
자율신경제은 언제 써?,"자율신경제는 교감 및 부교감 신경계에 작용하여 심박수, 위장관 운동, 기관지 확장 등 자율신경계 기능을 조절하는 약물로, 항콜린제 및 아드레날린성 약물이 포함됩니다.",1.0
혈액제제류,"혈액제제류는 혈액성분(적혈구, 혈장, 혈소판, 응고因자 등)을 정제 또는 분획하여 수혈, 출혈 조절, 응고 이상 치료 등에 사용하는 제제로, 엄격한 감염 관리 기준이 요구됩니다.",1.0
합성마약 관련 약 알려줘,"합성마약은 모르핀 등 천연 유래 아편류가 아닌 인공적으로 합성된 강력한 진통제로, 펜타닐, 메페리딘 등의 약물이 이에 포함됩니다. 마약성 진통제로서 중증 통증 조절에 사용되며, 의존성과 오남용의 위험이 존재합니다.",1.0
음성균,"주로 그람음성균에 작용하는 항생제는 대장균, 살모넬라, 임균 등과 같은 그람음성 세균을 억제하거나 사멸시키기 위해 사용되며, 아미노글리코사이드계, 퀴놀론계, 세팔로스포린계 일부가 이에 해당합니다.",1.0
기타의 말초신경용약의 효능은?,"말초신경계에 작용하여 감각 이상, 말초신경통, 말초신경병증 등의 치료를 보조하는 다양한 약물들을 포함합니다.",1.0
칼슘제의 효능은?,"칼슘제는 체내 칼슘 결핍을 예방하거나 치료하기 위해 사용되는 의약품으로, 주로 골다공증, 성장기 어린이의 칼슘 보충, 임신·수유기 여성의 영양 보충, 저칼슘혈증 치료 등에 사용됩니다. 칼슘은 뼈와 치아 형성뿐 아니라 근육 수축, 신경 전달, 혈액 응고 등 생리적 기능에 필수적인 무기질로, 칼슘제에는 탄산칼슘, 구연산칼슘, 글루콘산칼슘 등이 사용되며 흡수율과 위장관 부작용 여부에 따라 제형이 다양합니다. 비타민 D와 병용 투여 시 칼슘 흡수를 높일 수 있으며, 고칼슘혈증이나 신장결석 병력이 있는 환자에게는 사용에 주의가 필요합니다.",1.0
간장질환용제이란?,"간장질환용제는 간세포 보호, 간기능 개선, 간염·지방간 등 간 질환의 증상 완화에 사용되는 약물로, 우르소데옥시콜산(UDCA), 실리마린, 아데폴리네이트 등이 대표적입니다.",1.0
부신호르몬제이란?,"부신피질에서 생성되는 스테로이드 호르몬을 포함하거나 유사한 작용을 하는 약물로, 염증 억제, 면역 반응 조절, 내분비 질환 치료에 사용됩니다.",1.0
기타의 조직세포의 기능용의약품,"주로 그람양성균에 작용하는 항생제는 포도상구균, 연쇄상구균 등 그람양성 세균에 특이적으로 작용하여 감염을 치료하는 약물입니다. 대표적으로 페니실린계, 세팔로스포린계 항생제가 있습니다.",0.0
탈모,"말초신경계용약은 자율신경계 및 체성신경계에 작용하여 말초신경의 흥분, 억제, 차단 또는 재생을 조절하는 의약품으로, 근육이완제, 자율신경제, 말초신경재생 촉진제 등을 포함합니다. 이 약물들은 말초신경 손상, 통증, 경련, 자율신경계 이상(예: 기립성 저혈압, 과민성 방광 등)과 같은 다양한 신경계 질환의 증상 완화 및 치료에 사용됩니다. 대표적인 약물군으로는 항콜린제, 콜린성 약물, 아드레날린 작용제, 말초신경영양제(알파리포산 등)가 있습니다.",0.0
주로 항산성균에 작용하는 것이란?,"항산성균, 특히 결핵균과 같은 미코박테리아에 특이적으로 작용하는 항균제로, 항결핵제 등 감염성 질환의 치료에 사용됩니다.",1.0
용해제이란?,"용해제는 혈전, 점액, 결석 등의 물질을 용해하거나 분해하여 배출을 촉진하는 약물로, 점액용해제(예: 아세틸시스테인), 요로 결석 용해제, 혈전 용해제(예: 스트렙토키나제) 등이 포함됩니다.",1.0
각성제의 정의가 뭐야?,"각성제는 중추신경계의 활동을 증가시켜 졸림, 피로, 주의력 저하를 개선하며, 주로 기면증, 주의력결핍과다행동장애(ADHD) 치료에 사용됩니다. 암페타민, 메틸페니데이트 등이 포함됩니다.",1.0
진토제의 정의가 뭐야?,"진토제는 멀미, 항암제 부작용, 임신성 구토 등 다양한 원인의 구역 및 구토 증상을 완화하는 약물입니다. 주로 항히스타민제, 도파민 길항제, 세로토닌 수용체 길항제 등이 포함됩니다.",1.0
주로 그람양성은 어떤 약이야?,"주로 그람양성균에 작용하는 항생제는 포도상구균, 연쇄상구균 등 그람양성 세균을 선택적으로 억제 또는 살균하는 약물로, 페니실린계, 세팔로스포린계, 글리코펩타이드계 항생제가 이에 포함됩니다.",1.0
저함량 비타민 및 미네랄 제제의 효능은?,"저함량 비타민 및 미네랄 제제는 일일 권장 섭취량 이하의 용량으로 비타민 및 미네랄을 보충하는 제품으로, 일반적인 건강 유지나 경증 결핍 예방을 목적으로 사용됩니다. 주로 OTC 건강기능약품으로 제공됩니다.",1.0
기타의 항생물질제제(복합항생물질제제를 포함)은 언제 써?,"단일 항생제 외에 둘 이상의 항생성분을 조합한 복합항생제 또는 기존 분류에 속하지 않는 특수 항생물질을 포함하며, 내성균 대응 또는 시너지 효과를 목적으로 사용됩니다.",1.0
비루스에 작용하는 것은 어떤 약이야?,"바이러스(비루스)에 작용하는 항바이러스제는 인플루엔자, 헤르페스, HIV 등 다양한 바이러스 감염 질환의 치료에 사용되며, 바이러스의 복제 과정이나 효소 활성을 억제하는 기전으로 작용합니다.",1.0
비타민제 관련 약 알려줘,"체내 대사와 생리 기능에 필수적인 비타민을 보충하는 약물로, 결핍 예방과 치료에 사용됩니다.",1.0
염모의 정의가 뭐야?,"염모제는 모발에 색을 입히기 위한 의약품 또는 의약외품으로, 산화염모제, 비산화염모제, 탈색제 등이 포함됩니다. 주로 회색 모발의 색상 개선이나 미용 목적으로 사용되며, 일부 제품은 염색 중 손상을 줄이기 위한 성분이 포함되기도 합니다.",1.0
자양강장변질제 관련 약 알려줘,"자양강장변질제는 체력 저하, 피로, 식욕 부진 등의 증상을 개선하기 위한 생약 또는 복합제제이며, 면역력 강화, 신진대사 촉진 등의 효과를 목표로 합니다. 인삼, 비타민류가 혼합된 제제가 많습니다.",1.0
함소흡입제,"함소흡입제는 증류된 약용 성분을 기체 상태로 흡입시켜 호흡기 점막에 작용하도록 하는 약물로, 기침 완화, 비강 통로 개방, 염증 완화 등을 위한 한방 또는 복합제형의 흡입제가 여기에 해당합니다.",1.0
소화성궤양용제의 효능은?,"소화성궤양용제는 위산 분비를 억제하거나 점막을 보호하여 위·십이지장 궤양 및 위염을 치료하는 약물로, H2 수용체 길항제, 프로톤 펌프 억제제(PPI), 점막보호제 등이 포함됩니다.",1.0
혈액대용제이란?,"혈액대용제는 출혈이나 혈액 손실 시 순환 혈액량을 일시적으로 보충하여 조직 관류를 유지하는 데 사용되는 제제입니다. 대표적으로 결정질 용액(예: 생리식염수, 링거)과 교질 용액(예: 덱스트란, 알부민 등)이 있습니다.",1.0
항히스타민제 관련 약 알려줘,"항히스타민제는 히스타민 H1 또는 H2 수용체를 차단하여 알레르기성 비염, 두드러기, 피부염, 소양증, 위산 분비 억제 등의 치료에 사용되며, 세대별로 졸림 유무와 작용시간이 달라집니다.",1.0
기타의 조제용약은 어떤 약이야?,"기타의 조제용약은 조제 또는 약물 혼합 시 사용되는 보조적인 약물 또는 제형 개선 목적의 약물로, 주사제 용제나 완충제 등이 이에 해당됩니다.",1.0
리케치아의 정의가 뭐야?,"리케치아는 세포 내 기생성 박테리아로, 발진열, 쯔쯔가무시병 등의 질환을 유발합니다. 이에 작용하는 항생제는 테트라사이클린계나 독시사이클린 등으로 분류되며, 감염 예방 및 치료에 사용됩니다.",1.0
