"type_code","type_name","type_definition","item_sequence","item_name","enterprise_name","main_ingredient","main_ingredient_eng","appearance","storage_method","valid_term"
"03310","혈액대용제","혈액대용제는 출혈이나 혈액 손실 시 순환 혈액량을 일시적으로 보충하여 조직 관류를 유지하는 데 사용되는 제제입니다. 대표적으로 결정질 용액(예: 생리식염수, 링거)과 교질 용액(예: 덱스트란, 알부민 등)이 있습니다.","197000014","중외염화나트륨주사액(117mg/1ml)","제이더블유중외제약(주)","[M040426]염화나트륨","Sodium Chloride","무색의 맑은 용액이 폴리에틸렌, 폴리프로필렌, 다층필름플라스틱 용기에 든 주사제이다.","밀봉용기, 실온(1~30℃)보관","제조일로부터 36 개월,제조일로부터 18 개월"
"03310","혈액대용제","혈액대용제는 출혈이나 혈액 손실 시 순환 혈액량을 일시적으로 보충하여 조직 관류를 유지하는 데 사용되는 제제입니다. 대표적으로 결정질 용액(예: 생리식염수, 링거)과 교질 용액(예: 덱스트란, 알부민 등)이 있습니다.","197000015","에스.디1-3주","제이더블유중외제약(주)","[M040426]염화나트륨|[M040702]포도당","Glucose/Sodium Chloride","폴리프로필렌, 다층필름플라스틱용기에 든 무색 투명한 액","밀봉용기","제조일로부터 36 개월,제조일로부터 18 개월"
"03310","혈액대용제","혈액대용제는 출혈이나 혈액 손실 시 순환 혈액량을 일시적으로 보충하여 조직 관류를 유지하는 데 사용되는 제제입니다. 대표적으로 결정질 용액(예: 생리식염수, 링거)과 교질 용액(예: 덱스트란, 알부민 등)이 있습니다.","197000016","에스.디1-2주","제이더블유중외제약(주)","[M040426]염화나트륨|[M040702]포도당","Glucose/Sodium Chloride","폴리프로필렌, 다층필름플라스틱용기에 든 무색 투명한 액","밀봉용기","제조일로부터 18 개월,제조일로부터 36 개월"
"03310","혈액대용제","혈액대용제는 출혈이나 혈액 손실 시 순환 혈액량을 일시적으로 보충하여 조직 관류를 유지하는 데 사용되는 제제입니다. 대표적으로 결정질 용액(예: 생리식염수, 링거)과 교질 용액(예: 덱스트란, 알부민 등)이 있습니다.","197000017","중외염화칼륨주사액(150㎎/㎖)","제이더블유중외제약(주)","[M040438]염화칼륨","Potassium Chloride","폴리에틸렌, 폴리프로필렌, 다층필름플라스틱용기 또는 유리용기에 든 무색의 맑은 용액이다.","밀봉용기, 실온(1~30℃)보관","제조일로부터 36 개월,제조일로부터 18 개월"
"03310","혈액대용제","혈액대용제는 출혈이나 혈액 손실 시 순환 혈액량을 일시적으로 보충하여 조직 관류를 유지하는 데 사용되는 제제입니다. 대표적으로 결정질 용액(예: 생리식염수, 링거)과 교질 용액(예: 덱스트란, 알부민 등)이 있습니다.","197000026","하트만액","대한약품공업(주)","[M040426]염화나트륨|[M040438]염화칼륨|[M095241]젖산나트륨액|[M217500]염화칼슘수화물","Calcium Chloride Hydrate/Potassium Chloride/Sodium Chloride/Sodium Lactate Solution","이 약은 무색투명한 유리 또는 폴리프로필렌, 다층필름플라스틱재질의 용기에 약간의 짠맛이 있는 무색투명한 액을 충진한 것이다.","밀봉용기, 실온(1～30℃)보관","제조일로부터 36 개월"
"03310","혈액대용제","혈액대용제는 출혈이나 혈액 손실 시 순환 혈액량을 일시적으로 보충하여 조직 관류를 유지하는 데 사용되는 제제입니다. 대표적으로 결정질 용액(예: 생리식염수, 링거)과 교질 용액(예: 덱스트란, 알부민 등)이 있습니다.","197000192","생리식염주사액(수출명:KWANGMYUNGSODIUMCHLORIDEINJ.0.9%)","(주)휴온스","[M040426]염화나트륨|[M040426]염화나트륨","Sodium Chloride","무색 앰플내의 무색액체 또는 무색 투명한 플라스틱제(폴리프로필렌, 폴리에칠렌)  용기내의 무색액체  ","밀봉용기 , 실온(1~30℃)보관  ","제조일로부터 36 개월"
"03310","혈액대용제","혈액대용제는 출혈이나 혈액 손실 시 순환 혈액량을 일시적으로 보충하여 조직 관류를 유지하는 데 사용되는 제제입니다. 대표적으로 결정질 용액(예: 생리식염수, 링거)과 교질 용액(예: 덱스트란, 알부민 등)이 있습니다.","197100021","대한염화나트륨포도당주사액(1-2)","대한약품공업(주)","[M040426]염화나트륨|[M040702]포도당","Glucose/Sodium Chloride","이 약은 무색투명한 유리 또는 플라스틱용기에 약간의 짠맛과 단맛을 가진 무색투명한 액을 충진한 것이다.","밀봉용기, 실온보관(1~30℃) ","제조일로부터 18 개월,제조일로부터 36 개월"
"03310","혈액대용제","혈액대용제는 출혈이나 혈액 손실 시 순환 혈액량을 일시적으로 보충하여 조직 관류를 유지하는 데 사용되는 제제입니다. 대표적으로 결정질 용액(예: 생리식염수, 링거)과 교질 용액(예: 덱스트란, 알부민 등)이 있습니다.","197100022","대한염화나트륨포도당주사액(1-3)","대한약품공업(주)","[M040426]염화나트륨|[M040702]포도당","Glucose/Sodium Chloride","이약은 무색투명한 유리 또는 플라스틱용기에 약간의 짠맛과 단맛을 가진 무색투명한 액을 충진한 것이다.","밀봉용기, 실온보관(1~30℃) ","제조일로부터 36 개월,제조일로부터 18 개월"
"03310","혈액대용제","혈액대용제는 출혈이나 혈액 손실 시 순환 혈액량을 일시적으로 보충하여 조직 관류를 유지하는 데 사용되는 제제입니다. 대표적으로 결정질 용액(예: 생리식염수, 링거)과 교질 용액(예: 덱스트란, 알부민 등)이 있습니다.","197100023","대한염화나트륨포도당주사액(1:4)","대한약품공업(주)","[M040426]염화나트륨|[M040702]포도당","Glucose/Sodium Chloride","이 약은 무색투명한 유리 또는 폴리프로필렌 폴리염화비닐 다층필름플라스틱재질의 용기에 약간의 짠맛과 단맛을 가진 무색투명한 액을 충진한 것이다.","밀봉용기 실온(1-30℃)보관  ","제조일로부터 36 개월,제조일로부터 18 개월"
"03310","혈액대용제","혈액대용제는 출혈이나 혈액 손실 시 순환 혈액량을 일시적으로 보충하여 조직 관류를 유지하는 데 사용되는 제제입니다. 대표적으로 결정질 용액(예: 생리식염수, 링거)과 교질 용액(예: 덱스트란, 알부민 등)이 있습니다.","197200036","대한젖산나트륨염화나트륨포도당주사액(1-2-3)","대한약품공업(주)","[M040426]염화나트륨|[M040702]포도당|[M095241]젖산나트륨액","Glucose/Sodium Chloride/Sodium Lactate Solution","약간의 단맛이 있는 무색투명한 액을 무색투명한 유리 또는 플라스틱용기에 충진한 것이다.","밀봉용기, 실온보관(1~30℃) ","제조일로부터 18 개월,제조일로부터 36 개월"
"03310","혈액대용제","혈액대용제는 출혈이나 혈액 손실 시 순환 혈액량을 일시적으로 보충하여 조직 관류를 유지하는 데 사용되는 제제입니다. 대표적으로 결정질 용액(예: 생리식염수, 링거)과 교질 용액(예: 덱스트란, 알부민 등)이 있습니다.","197300094","제일생리식염주사액","(주)제일제약","[M040426]염화나트륨","Sodium Chloride","약간 짠맛이 있는 무색투명한 액이 무색투명한 주사제용 유리용기 또는 플라스틱제(폴리프로필  렌제 또는 폴리에칠렌제) 수성주사제 용기에 든 주사제","밀봉용기, 실온(1∼30℃)보관,","제조일로부터 36 개월"
"03310","혈액대용제","혈액대용제는 출혈이나 혈액 손실 시 순환 혈액량을 일시적으로 보충하여 조직 관류를 유지하는 데 사용되는 제제입니다. 대표적으로 결정질 용액(예: 생리식염수, 링거)과 교질 용액(예: 덱스트란, 알부민 등)이 있습니다.","197400077","대한염화칼륨-40(포타시움크로라이드주)","대한약품공업(주)","[M040438]염화칼륨","Potassium Chloride","무색투명한 액이 든 무색투명한 유리용기 또는 플라스틱제(폴리프로필렌 또는 폴리에틸렌, 다층필름플라스틱) 수성주사제 용기 ","밀봉용기, 실온(1～30℃)보관","제조일로부터 36 개월"
"03320","지혈제","지혈제는 출혈을 억제하거나 멈추게 하기 위한 약물로, 국소 지혈제(피브린제, 젤라틴 스펀지) 및 전신 작용 지혈제(비타민 K, 트라넥삼산 등)로 구분되며, 수술, 외상, 지혈장애 등에 사용됩니다.","197200091","도란사민캡슐(트라넥삼산)(수출명:트라민캡슐)","제일약품(주)","[M051614]트라넥삼산","Tranexamic Acid","백색분말이 든 상부: 주황색, 하부: 담황색의 경질캅셀제","밀폐용기, 실온보관(1~30℃)","제조일로부터 36 개월"
"03320","지혈제","지혈제는 출혈을 억제하거나 멈추게 하기 위한 약물로, 국소 지혈제(피브린제, 젤라틴 스펀지) 및 전신 작용 지혈제(비타민 K, 트라넥삼산 등)로 구분되며, 수술, 외상, 지혈장애 등에 사용됩니다.","197600742","궁교과립(궁귀교애탕)","(유)한풍제약","[M207616]궁귀교애탕연조엑스","Gunggwigyoaetang Soft Extract","갈색의 과립제.","기밀용기, 실온(1~30℃)보관.","제조일로부터 36 개월"
"03320","지혈제","지혈제는 출혈을 억제하거나 멈추게 하기 위한 약물로, 국소 지혈제(피브린제, 젤라틴 스펀지) 및 전신 작용 지혈제(비타민 K, 트라넥삼산 등)로 구분되며, 수술, 외상, 지혈장애 등에 사용됩니다.","198301124","보트로파제주사(헤모코아귤라제)","한림제약(주)","[M071788]헤모코아귤라제","Hemocoagulase","무색투명 앰플내 유백광이 있거나 무색의 주사제.","밀봉용기, 실온보관(1~30℃)","제조일로부터 36 개월"
"03320","지혈제","지혈제는 출혈을 억제하거나 멈추게 하기 위한 약물로, 국소 지혈제(피브린제, 젤라틴 스펀지) 및 전신 작용 지혈제(비타민 K, 트라넥삼산 등)로 구분되며, 수술, 외상, 지혈장애 등에 사용됩니다.","198500369","트렌자민주250밀리그람(트라넥삼산)","(주)제일제약","[M051614]트라넥삼산","Tranexamic Acid","무색의 맑은 액을 함유하는 앰플제.","밀봉용기","제조일로부터 36 개월"
"03320","지혈제","지혈제는 출혈을 억제하거나 멈추게 하기 위한 약물로, 국소 지혈제(피브린제, 젤라틴 스펀지) 및 전신 작용 지혈제(비타민 K, 트라넥삼산 등)로 구분되며, 수술, 외상, 지혈장애 등에 사용됩니다.","198500370","트렌자민주500밀리그람(트라넥삼산)","(주)제일제약","[M051614]트라넥삼산","Tranexamic Acid","무색의 맑은 액을 함유하는 앰플제.","밀봉용기","제조일로부터 36 개월"
"03320","지혈제","지혈제는 출혈을 억제하거나 멈추게 하기 위한 약물로, 국소 지혈제(피브린제, 젤라틴 스펀지) 및 전신 작용 지혈제(비타민 K, 트라넥삼산 등)로 구분되며, 수술, 외상, 지혈장애 등에 사용됩니다.","198700108","이연트롬빈동결건조분말5000단위","이연제약(주)","[M040658]트롬빈","Thrombin","무색 투명한 바이알에 충전된 유백색의 동결건조제","밀봉용기 2~8도씨","제조일로부터 36 개월"
"03320","지혈제","지혈제는 출혈을 억제하거나 멈추게 하기 위한 약물로, 국소 지혈제(피브린제, 젤라틴 스펀지) 및 전신 작용 지혈제(비타민 K, 트라넥삼산 등)로 구분되며, 수술, 외상, 지혈장애 등에 사용됩니다.","198900057","신풍트라넥삼산주사500밀리그램","신풍제약(주)","[M051614]트라넥삼산","Tranexamic Acid","무색 투명한 액이든 무색 투명 앰플주사제이다.","밀봉용기, 실온(1～30℃)보관","제조일로부터 36 개월"
"03320","지혈제","지혈제는 출혈을 억제하거나 멈추게 하기 위한 약물로, 국소 지혈제(피브린제, 젤라틴 스펀지) 및 전신 작용 지혈제(비타민 K, 트라넥삼산 등)로 구분되며, 수술, 외상, 지혈장애 등에 사용됩니다.","199201585","트레민주사(트라넥삼산)(수출명:Mexabrin Inj.)(수출용)","한국유나이티드제약(주)","[M051614]트라넥삼산","Tranexamic Acid","무색 투명한 액이 든 무색의 앰플제","밀봉용기, 냉암소(15℃이하)보관","제조일로부터 36 개월"
"03320","지혈제","지혈제는 출혈을 억제하거나 멈추게 하기 위한 약물로, 국소 지혈제(피브린제, 젤라틴 스펀지) 및 전신 작용 지혈제(비타민 K, 트라넥삼산 등)로 구분되며, 수술, 외상, 지혈장애 등에 사용됩니다.","199304153","아비텐압축형(MicrofibrillarCollagenHcl)","(주)한국피엠지제약","[M093832]MICROFIBRILLAR COLLAGEN Hydrochloride","Microfibrillar Collagen Hydrochloride","솜모양의 특수 압축된 모양","완전 밀폐된 봉합된 통 자체대로 보관하고, 사용후 남은 부분은 버린다.  이는 오염의 가능성을 배제하기 위함이다. 밀봉용기  ","제조일로부터 36 개월"
"03320","지혈제","지혈제는 출혈을 억제하거나 멈추게 하기 위한 약물로, 국소 지혈제(피브린제, 젤라틴 스펀지) 및 전신 작용 지혈제(비타민 K, 트라넥삼산 등)로 구분되며, 수술, 외상, 지혈장애 등에 사용됩니다.","199806906","써지셀(산화재생셀룰로오스)(오리지날,누니트,피브릴라,스노우)","한국존슨앤드존슨메디칼(주)","[M094018]산화재생셀룰로오스","Oxidized Regenerated Cellulose","써지셀 오리지날, 써지셀 누니트 : 이 약은 산화재생셀룰로오스로 만든 엷은 황색의 멸균 거즈이다.   써지셀 피브릴라 : 이 약은 산화재생셀룰로오스로 만든 엷은 황색의 솜 형태의 멸균거즈이다.   써지셀 스노우 : 이 약은 산화재생셀룰로오스로 만든 엷은 황색의 부직포 형태의 멸균거즈이다.  ","차광 밀봉용기, 15-30℃ 보관","제조일로부터 36 개월,제조일로부터 19 개월"
"03320","지혈제","지혈제는 출혈을 억제하거나 멈추게 하기 위한 약물로, 국소 지혈제(피브린제, 젤라틴 스펀지) 및 전신 작용 지혈제(비타민 K, 트라넥삼산 등)로 구분되며, 수술, 외상, 지혈장애 등에 사용됩니다.","200009034","옥토스팀나잘스프레이(데스모프레신아세트산염)","한국페링제약(주)","[M250270]데스모프레신아세트산염","Desmopressin Acetate","갈색분무식 유리용기에 든 무색투명한 액","기밀용기, 실온보관","제조일로부터 24 개월"
